DATE,DAY,FLIGHT NUMBER,ORIGIN,DEPARTURE TIME,ARRIVAL TIME,ARRIVAL STATUS,previous_flight_status
04/30/2009,Thursday,OO 6557,ORD,1155,1261,1,2
04/30/2010,Friday,B6 668,MCO,670,829,0,0
04/30/2010,Friday,B6 660,MCO,1139,1301,0,0
04/30/2010,Friday,B6 22,JFK,-75,5,0,0
04/30/2010,Friday,B6 44,JFK,475,551,0,0
04/30/2010,Friday,B6 42,JFK,629,705,0,0
04/30/2010,Friday,B6 62,JFK,882,981,0,0
04/30/2011,Saturday,B6 664,MCO,645,804,2,0
04/30/2011,Saturday,B6 660,MCO,1195,1351,1,2
04/30/2011,Saturday,B6 42,JFK,630,696,2,0
04/30/2011,Saturday,B6 62,JFK,1020,1107,2,2
04/30/2011,Saturday,B6 22,JFK,1360,1430,0,2
04/30/2012,Monday,B6 664,MCO,431,587,2,0
04/30/2012,Monday,B6 658,MCO,1040,1205,0,2
04/30/2012,Monday,B6 22,JFK,-70,1,0,0
04/30/2012,Monday,B6 44,JFK,450,527,0,0
04/30/2012,Monday,B6 12,JFK,885,966,0,0
04/30/2012,Monday,OO 6454,ORD,430,530,0,0
04/30/2012,Monday,OO 6331,ORD,776,880,2,0
04/30/2013,Tuesday,B6 664,MCO,937,1099,2,0
04/30/2013,Tuesday,B6 44,JFK,448,524,0,0
04/30/2013,Tuesday,B6 12,JFK,953,1044,1,0
04/30/2013,Tuesday,B6 22,JFK,1369,1439,0,1
04/30/2013,Tuesday,OO 5483,ORD,1031,1133,1,0
04/30/2014,Wednesday,B6 656,MCO,715,876,1,0
04/30/2014,Wednesday,B6 2956,MCO,1070,1234,1,1
04/30/2014,Wednesday,B6 116,JFK,570,642,1,0
04/30/2014,Wednesday,B6 316,JFK,749,818,2,1
04/30/2014,Wednesday,B6 1816,JFK,1367,1437,2,2
04/30/2014,Wednesday,OO 5213,ORD,1320,1429,2,0
04/30/2015,Thursday,B6 656,MCO,885,1048,0,0
04/30/2015,Thursday,B6 2956,MCO,1154,1316,1,0
04/30/2015,Thursday,B6 116,JFK,576,652,0,0
04/30/2015,Thursday,B6 316,JFK,790,869,0,0
04/30/2015,Thursday,B6 1816,JFK,1365,1431,2,0
04/30/2016,Saturday,B6 656,MCO,1160,1323,0,0
04/30/2016,Saturday,B6 1816,JFK,-65,3,0,0
04/30/2016,Saturday,B6 316,JFK,1020,1095,1,0
04/30/2017,Sunday,B6 656,MCO,900,1063,0,0
04/30/2017,Sunday,B6 1816,JFK,-61,8,1,0
04/30/2017,Sunday,B6 316,JFK,585,666,0,1
04/30/2017,Sunday,B6 116,JFK,779,854,0,0
04/30/2017,Sunday,OO 5905,ORD,695,804,0,0
04/30/2017,Sunday,OO 5520,ORD,885,995,1,0
04/30/2018,Monday,B6 656,MCO,1163,1326,1,0
04/30/2018,Monday,B6 116,JFK,438,509,1,0
04/30/2018,Monday,9E 4017,JFK,575,660,0,1
04/30/2018,Monday,B6 2516,JFK,999,1077,1,0
04/30/2018,Monday,9E 4074,JFK,1030,1116,1,1
04/30/2018,Monday,9E 4081,JFK,1290,1379,0,1
04/30/2018,Monday,YX 3741,ORD,465,577,2,0
04/30/2018,Monday,YX 3694,ORD,640,752,2,2
04/30/2018,Monday,OO 5532,ORD,902,1019,2,2
04/30/2018,Monday,OO 5271,ORD,1155,1271,0,2
04/30/2019,Tuesday,B6 656,MCO,1225,1389,1,0
04/30/2019,Tuesday,B6 116,JFK,464,544,0,0
04/30/2019,Tuesday,9E 3401,JFK,580,658,0,0
04/30/2019,Tuesday,B6 2516,JFK,780,856,0,0
04/30/2019,Tuesday,9E 3404,JFK,1019,1103,0,0
04/30/2019,Tuesday,9E 3421,JFK,1320,1410,0,0
04/30/2019,Tuesday,YX 3534,ORD,500,607,0,0
04/30/2019,Tuesday,OO 5983,ORD,900,1014,1,0
04/30/2019,Tuesday,UA 607,ORD,1152,1263,1,1
04/30/2019,Tuesday,AA 1192,ORD,1190,1296,1,1
04/30/2022,Saturday,WN 3884,MCO,625,790,2,0
04/30/2022,Saturday,B6 656,MCO,671,836,2,2
04/30/2022,Saturday,B6 116,JFK,565,643,0,0
04/30/2022,Saturday,9E 4724,JFK,770,849,0,0
04/30/2022,Saturday,9E 4730,JFK,900,980,2,0
04/30/2022,Saturday,9E 4953,JFK,1230,1316,0,2
04/30/2022,Saturday,OO 5421,ORD,895,1008,1,0
04/30/2022,Saturday,UA 1185,ORD,1145,1258,1,1
04/30/2022,Saturday,YX 4783,ORD,1277,1388,2,1
04/30/2023,Sunday,B6 56,MCO,795,960,1,0
04/30/2023,Sunday,B6 16,JFK,-75,4,1,0
04/30/2023,Sunday,9E 5340,JFK,-70,12,1,1
04/30/2023,Sunday,9E 5350,JFK,595,675,0,1
04/30/2023,Sunday,B6 116,JFK,810,882,2,0
04/30/2023,Sunday,9E 5224,JFK,839,920,0,2
04/30/2023,Sunday,YX 4254,ORD,887,996,0,0
04/30/2023,Sunday,YX 3524,ORD,895,1010,0,0
04/30/2023,Sunday,YX 4264,ORD,1071,1181,2,0
04/30/2023,Sunday,UA 538,ORD,1180,1294,0,2
05/01/2006,Monday,B6 68,JFK,590,655,2,0
05/01/2006,Monday,B6 72,JFK,920,990,2,2
05/01/2006,Monday,B6 22,JFK,1375,1439,0,2
05/01/2006,Monday,OO 6826,ORD,600,706,2,0
05/01/2006,Monday,OO 5858,ORD,1335,1437,1,2
05/01/2007,Tuesday,B6 660,MCO,770,929,0,0
05/01/2007,Tuesday,B6 22,JFK,-65,6,1,0
05/01/2007,Tuesday,B6 68,JFK,565,651,0,1
05/01/2007,Tuesday,B6 1032,JFK,720,800,2,0
05/01/2007,Tuesday,B6 72,JFK,925,1000,0,2
05/01/2007,Tuesday,OO 5538,ORD,606,713,2,0
05/01/2007,Tuesday,OO 5516,ORD,1030,1146,0,2
05/01/2007,Tuesday,OO 5444,ORD,1330,1434,1,0
05/01/2009,Friday,B6 660,MCO,775,935,1,0
05/01/2009,Friday,B6 656,JFK,479,561,0,0
05/01/2009,Friday,B6 42,JFK,622,694,1,0
05/01/2009,Friday,B6 12,JFK,912,995,1,1
05/01/2009,Friday,B6 72,JFK,1235,1333,1,1
05/01/2009,Friday,B6 22,JFK,1355,1433,0,1
05/01/2009,Friday,OO 6752,ORD,461,566,0,0
05/01/2009,Friday,OO 6557,ORD,1155,1261,1,0
05/01/2010,Saturday,B6 660,MCO,790,950,0,0
05/01/2010,Saturday,B6 22,JFK,-80,1,0,0
05/01/2010,Saturday,B6 42,JFK,599,684,0,0
05/01/2010,Saturday,B6 12,JFK,1030,1131,2,0
05/01/2011,Sunday,B6 664,MCO,645,804,2,0
05/01/2011,Sunday,B6 660,MCO,1195,1351,0,2
05/01/2011,Sunday,B6 42,JFK,630,696,0,0
05/01/2011,Sunday,B6 62,JFK,1020,1107,2,0
05/01/2011,Sunday,B6 22,JFK,1360,1430,1,2
05/01/2012,Tuesday,B6 664,MCO,751,915,2,0
05/01/2012,Tuesday,B6 660,MCO,1205,1365,0,2
05/01/2012,Tuesday,B6 42,JFK,565,639,2,0
05/01/2012,Tuesday,B6 658,JFK,708,776,2,2
05/01/2012,Tuesday,B6 24,JFK,1019,1107,1,2
05/01/2012,Tuesday,B6 22,JFK,1366,1439,0,1
05/01/2013,Wednesday,B6 664,MCO,735,898,0,0
05/01/2013,Wednesday,B6 42,JFK,570,642,0,0
05/01/2013,Wednesday,B6 658,JFK,765,834,0,0
05/01/2013,Wednesday,B6 24,JFK,1020,1107,2,0
05/01/2013,Wednesday,B6 22,JFK,1365,1437,0,2
05/01/2013,Wednesday,OO 6520,ORD,486,590,0,0
05/01/2013,Wednesday,OO 6456,ORD,891,996,2,0
05/01/2014,Thursday,B6 1056,MCO,740,902,1,0
05/01/2014,Thursday,B6 656,MCO,1139,1300,0,1
05/01/2014,Thursday,B6 116,JFK,560,631,1,0
05/01/2014,Thursday,B6 316,JFK,780,847,1,1
05/01/2014,Thursday,B6 1516,JFK,1050,1137,2,1
05/01/2014,Thursday,B6 1816,JFK,1365,1435,1,2
05/01/2014,Thursday,OO 5213,ORD,1320,1429,0,0
05/01/2015,Friday,B6 656,MCO,1135,1296,2,0
05/01/2015,Friday,B6 116,JFK,562,640,0,0
05/01/2015,Friday,B6 1516,JFK,1020,1115,0,0
05/01/2015,Friday,B6 1816,JFK,1363,1439,1,0
05/01/2016,Sunday,B6 656,MCO,1160,1323,0,0
05/01/2016,Sunday,B6 1816,JFK,-65,3,1,0
05/01/2016,Sunday,B6 116,JFK,555,629,0,1
05/01/2017,Monday,B6 656,MCO,900,1063,1,0
05/01/2017,Monday,B6 1816,JFK,-61,8,2,0
05/01/2017,Monday,B6 316,JFK,585,666,0,2
05/01/2017,Monday,B6 116,JFK,779,854,0,0
05/01/2017,Monday,OO 5905,ORD,695,804,2,0
05/01/2018,Tuesday,B6 656,MCO,1163,1326,2,0
05/01/2018,Tuesday,B6 116,JFK,438,509,0,0
05/01/2018,Tuesday,9E 4003,JFK,575,656,0,0
05/01/2018,Tuesday,B6 2516,JFK,999,1077,2,0
05/01/2018,Tuesday,9E 4074,JFK,1029,1119,1,2
05/01/2018,Tuesday,9E 4081,JFK,1290,1378,0,1
05/01/2018,Tuesday,YX 3741,ORD,465,577,0,0
05/01/2018,Tuesday,OO 5180,ORD,634,746,2,0
05/01/2018,Tuesday,OO 5532,ORD,902,1019,2,2
05/01/2018,Tuesday,OO 5271,ORD,1155,1271,0,2
05/01/2019,Wednesday,B6 656,MCO,-160,1,0,0
05/01/2019,Wednesday,9E 5306,JFK,581,658,0,0
05/01/2019,Wednesday,B6 116,JFK,635,714,0,0
05/01/2019,Wednesday,9E 5157,JFK,1019,1109,0,0
05/01/2019,Wednesday,B6 2516,JFK,1020,1117,2,0
05/01/2019,Wednesday,9E 5367,JFK,1325,1416,2,2
05/01/2019,Wednesday,YX 3534,ORD,500,607,2,0
05/01/2019,Wednesday,OO 5983,ORD,900,1014,0,2
05/01/2019,Wednesday,UA 607,ORD,1160,1271,0,0
05/01/2019,Wednesday,AA 1192,ORD,1190,1296,1,0
05/01/2022,Sunday,B6 656,MCO,671,836,0,0
05/01/2022,Sunday,B6 116,JFK,565,643,0,0
05/01/2022,Sunday,9E 5446,JFK,749,828,0,0
05/01/2022,Sunday,9E 4730,JFK,900,980,0,0
05/01/2022,Sunday,9E 4953,JFK,1230,1316,0,0
05/01/2022,Sunday,OO 5421,ORD,895,1008,1,0
05/01/2022,Sunday,UA 1185,ORD,1211,1324,0,1
05/01/2022,Sunday,YX 4783,ORD,1277,1388,1,0
05/01/2023,Monday,B6 56,MCO,795,960,1,0
05/01/2023,Monday,B6 16,JFK,-75,4,1,0
05/01/2023,Monday,9E 5340,JFK,-70,12,0,1
05/01/2023,Monday,9E 5350,JFK,595,675,0,0
05/01/2023,Monday,B6 116,JFK,810,882,1,0
05/01/2023,Monday,9E 5224,JFK,839,920,1,1
05/01/2023,Monday,YX 4254,ORD,887,996,2,0
05/01/2023,Monday,YX 3524,ORD,895,1010,0,2
05/01/2023,Monday,YX 4264,ORD,1071,1181,1,0
05/01/2023,Monday,UA 538,ORD,1180,1294,0,1
05/02/2006,Tuesday,B6 68,JFK,590,655,1,0
05/02/2006,Tuesday,B6 72,JFK,920,990,0,1
05/02/2006,Tuesday,B6 22,JFK,1375,1439,1,0
05/02/2006,Tuesday,OO 6826,ORD,600,706,0,0
05/02/2006,Tuesday,OO 5858,ORD,1335,1437,0,0
05/02/2007,Wednesday,B6 660,MCO,770,929,2,0
05/02/2007,Wednesday,B6 22,JFK,-65,6,1,0
05/02/2007,Wednesday,B6 68,JFK,565,651,2,1
05/02/2007,Wednesday,B6 1032,JFK,720,800,0,2
05/02/2007,Wednesday,B6 72,JFK,925,1000,1,0
05/02/2007,Wednesday,OO 5538,ORD,606,713,0,0
05/02/2007,Wednesday,OO 5516,ORD,1030,1146,0,0
05/02/2007,Wednesday,OO 5444,ORD,1330,1434,2,0
05/02/2009,Saturday,B6 660,MCO,775,935,0,0
05/02/2009,Saturday,B6 656,JFK,479,561,2,0
05/02/2009,Saturday,B6 42,JFK,622,694,0,2
05/02/2009,Saturday,B6 12,JFK,912,995,0,0
05/02/2009,Saturday,B6 22,JFK,1355,1433,0,0
05/02/2009,Saturday,OO 6752,ORD,445,550,0,0
05/02/2009,Saturday,OO 6180,ORD,1039,1145,0,0
05/02/2010,Sunday,B6 660,MCO,790,950,1,0
05/02/2010,Sunday,B6 22,JFK,-80,1,0,0
05/02/2010,Sunday,B6 42,JFK,599,684,0,0
05/02/2010,Sunday,B6 656,JFK,734,813,0,0
05/02/2010,Sunday,B6 12,JFK,1030,1131,2,0
05/02/2011,Monday,B6 664,MCO,645,804,0,0
05/02/2011,Monday,B6 660,MCO,1195,1351,0,0
05/02/2011,Monday,B6 42,JFK,630,696,2,0
05/02/2011,Monday,B6 62,JFK,1020,1107,0,2
05/02/2011,Monday,B6 22,JFK,1360,1430,1,0
05/02/2011,Monday,OO 6984,ORD,592,694,2,0
05/02/2012,Wednesday,B6 664,MCO,751,915,0,0
05/02/2012,Wednesday,B6 660,MCO,1205,1365,1,0
05/02/2012,Wednesday,B6 42,JFK,565,639,0,0
05/02/2012,Wednesday,B6 658,JFK,708,776,0,0
05/02/2012,Wednesday,B6 24,JFK,1019,1107,0,0
05/02/2012,Wednesday,B6 22,JFK,1366,1439,0,0
05/02/2013,Thursday,B6 664,MCO,735,898,2,0
05/02/2013,Thursday,B6 42,JFK,570,642,0,0
05/02/2013,Thursday,B6 658,JFK,765,834,2,0
05/02/2013,Thursday,B6 24,JFK,1020,1107,0,2
05/02/2013,Thursday,B6 22,JFK,1365,1437,2,0
05/02/2013,Thursday,OO 6520,ORD,486,590,1,0
05/02/2014,Friday,B6 1056,MCO,740,902,1,0
05/02/2014,Friday,B6 656,MCO,1139,1300,0,1
05/02/2014,Friday,B6 116,JFK,560,631,0,0
05/02/2014,Friday,B6 316,JFK,780,847,1,0
05/02/2014,Friday,B6 1516,JFK,1050,1137,0,1
05/02/2014,Friday,B6 1816,JFK,1365,1435,2,0
05/02/2014,Friday,OO 5213,ORD,1320,1429,2,0
05/02/2015,Saturday,B6 656,MCO,1135,1296,1,0
05/02/2015,Saturday,B6 116,JFK,562,640,0,0
05/02/2015,Saturday,B6 1516,JFK,1020,1115,0,0
05/02/2015,Saturday,B6 1816,JFK,1363,1439,0,0
05/02/2016,Monday,B6 656,MCO,1160,1323,1,0
05/02/2016,Monday,B6 1816,JFK,-65,3,1,0
05/02/2016,Monday,B6 116,JFK,555,629,0,1
05/02/2016,Monday,B6 316,JFK,1020,1095,1,0
05/02/2017,Tuesday,B6 656,MCO,900,1063,2,0
05/02/2017,Tuesday,B6 1816,JFK,-50,19,1,0
05/02/2017,Tuesday,B6 316,JFK,585,666,1,1
05/02/2017,Tuesday,B6 116,JFK,779,854,1,1
05/02/2017,Tuesday,OO 5905,ORD,695,804,2,0
05/02/2018,Wednesday,B6 656,MCO,1214,1376,0,0
05/02/2018,Wednesday,B6 116,JFK,454,524,2,0
05/02/2018,Wednesday,9E 4003,JFK,575,656,2,2
05/02/2018,Wednesday,B6 2516,JFK,990,1079,0,2
05/02/2018,Wednesday,9E 4074,JFK,1029,1119,0,0
05/02/2018,Wednesday,9E 4081,JFK,1290,1378,0,0
05/02/2018,Wednesday,YX 3741,ORD,465,577,2,0
05/02/2018,Wednesday,YX 3694,ORD,634,746,0,2
05/02/2018,Wednesday,OO 5532,ORD,902,1019,0,0
05/02/2018,Wednesday,OO 5271,ORD,1155,1271,1,0
05/02/2019,Thursday,B6 656,MCO,-160,1,1,0
05/02/2019,Thursday,9E 5306,JFK,581,658,0,0
05/02/2019,Thursday,B6 116,JFK,635,714,0,0
05/02/2019,Thursday,9E 5157,JFK,1019,1109,1,0
05/02/2019,Thursday,B6 2516,JFK,1020,1117,0,1
05/02/2019,Thursday,9E 5367,JFK,1325,1416,1,0
05/02/2019,Thursday,YX 3534,ORD,500,607,2,0
05/02/2019,Thursday,OO 5983,ORD,900,1014,1,2
05/02/2019,Thursday,UA 607,ORD,1160,1271,0,1
05/02/2019,Thursday,AA 1192,ORD,1190,1296,1,0
05/02/2022,Monday,B6 656,MCO,671,836,1,0
05/02/2022,Monday,B6 116,JFK,565,643,2,0
05/02/2022,Monday,9E 5446,JFK,749,828,0,2
05/02/2022,Monday,9E 4730,JFK,900,980,2,0
05/02/2022,Monday,9E 4953,JFK,1230,1316,0,2
05/02/2022,Monday,OO 5421,ORD,895,1008,2,0
05/02/2022,Monday,UA 1185,ORD,1206,1319,0,2
05/02/2022,Monday,YX 4783,ORD,1277,1388,0,0
05/02/2023,Tuesday,B6 56,MCO,795,960,2,0
05/02/2023,Tuesday,B6 16,JFK,-75,4,1,0
05/02/2023,Tuesday,9E 5340,JFK,-70,12,0,1
05/02/2023,Tuesday,9E 5350,JFK,595,675,0,0
05/02/2023,Tuesday,B6 116,JFK,810,882,0,0
05/02/2023,Tuesday,9E 5224,JFK,839,920,2,0
05/02/2023,Tuesday,YX 4254,ORD,887,996,2,0
05/02/2023,Tuesday,OO 5617,ORD,895,1010,1,2
05/02/2023,Tuesday,YX 4264,ORD,1071,1181,0,1
05/02/2023,Tuesday,UA 538,ORD,1180,1294,0,0
05/03/2006,Wednesday,B6 68,JFK,575,650,0,0
05/03/2006,Wednesday,B6 72,JFK,925,995,0,0
05/03/2006,Wednesday,B6 22,JFK,1370,1435,0,0
05/03/2006,Wednesday,OO 6826,ORD,600,706,2,0
05/03/2006,Wednesday,OO 5858,ORD,1335,1437,2,2
05/03/2007,Thursday,B6 660,MCO,770,929,0,0
05/03/2007,Thursday,B6 22,JFK,-65,6,1,0
05/03/2007,Thursday,B6 68,JFK,565,651,0,1
05/03/2007,Thursday,B6 1032,JFK,720,800,0,0
05/03/2007,Thursday,B6 72,JFK,925,1000,2,0
05/03/2007,Thursday,OO 5538,ORD,606,713,0,0
05/03/2007,Thursday,OO 5516,ORD,1030,1146,1,0
05/03/2007,Thursday,OO 5444,ORD,1330,1434,2,1
05/03/2009,Sunday,B6 660,MCO,775,935,0,0
05/03/2009,Sunday,B6 656,JFK,479,561,0,0
05/03/2009,Sunday,B6 42,JFK,622,694,0,0
05/03/2009,Sunday,B6 12,JFK,912,995,1,0
05/03/2009,Sunday,B6 72,JFK,1235,1333,1,1
05/03/2009,Sunday,B6 22,JFK,1355,1433,2,1
05/03/2009,Sunday,OO 6752,ORD,446,551,0,0
05/03/2009,Sunday,OO 6799,ORD,878,984,0,0
05/03/2009,Sunday,OO 6557,ORD,1155,1261,0,0
05/03/2010,Monday,B6 660,MCO,790,950,0,0
05/03/2010,Monday,B6 22,JFK,-80,1,0,0
05/03/2010,Monday,B6 42,JFK,599,684,0,0
05/03/2010,Monday,B6 656,JFK,734,813,1,0
05/03/2010,Monday,B6 12,JFK,1030,1131,1,1
05/03/2011,Tuesday,B6 660,MCO,1195,1351,1,0
05/03/2011,Tuesday,B6 42,JFK,630,696,0,0
05/03/2011,Tuesday,B6 62,JFK,1020,1107,0,0
05/03/2011,Tuesday,B6 22,JFK,1360,1430,0,0
05/03/2011,Tuesday,OO 6243,ORD,592,696,0,0
05/03/2012,Thursday,B6 664,MCO,751,915,0,0
05/03/2012,Thursday,B6 660,MCO,1205,1365,2,0
05/03/2012,Thursday,B6 42,JFK,565,639,2,0
05/03/2012,Thursday,B6 658,JFK,708,776,0,2
05/03/2012,Thursday,B6 24,JFK,1019,1107,1,0
05/03/2012,Thursday,B6 22,JFK,1366,1439,0,1
05/03/2013,Friday,B6 664,MCO,735,898,0,0
05/03/2013,Friday,B6 42,JFK,570,642,2,0
05/03/2013,Friday,B6 658,JFK,765,834,0,2
05/03/2013,Friday,B6 24,JFK,1020,1107,0,0
05/03/2013,Friday,B6 22,JFK,1365,1437,0,0
05/03/2013,Friday,OO 6520,ORD,486,590,1,0
05/03/2014,Saturday,B6 1056,MCO,740,902,0,0
05/03/2014,Saturday,B6 656,MCO,1139,1300,0,0
05/03/2014,Saturday,B6 116,JFK,560,631,0,0
05/03/2014,Saturday,B6 1516,JFK,1052,1141,0,0
05/03/2014,Saturday,B6 1816,JFK,1365,1435,0,0
05/03/2014,Saturday,OO 5213,ORD,1320,1429,0,0
05/03/2015,Sunday,B6 656,MCO,1135,1296,0,0
05/03/2015,Sunday,B6 116,JFK,562,640,0,0
05/03/2015,Sunday,B6 1516,JFK,1020,1115,0,0
05/03/2015,Sunday,B6 1816,JFK,1363,1439,0,0
05/03/2016,Tuesday,B6 656,MCO,1160,1323,1,0
05/03/2016,Tuesday,B6 1816,JFK,-65,3,1,0
05/03/2016,Tuesday,B6 116,JFK,555,629,1,1
05/03/2016,Tuesday,B6 316,JFK,1020,1095,1,1
05/03/2017,Wednesday,B6 656,MCO,1260,1422,0,0
05/03/2017,Wednesday,B6 1816,JFK,-45,25,1,0
05/03/2017,Wednesday,B6 116,JFK,515,601,0,1
05/03/2017,Wednesday,B6 2516,JFK,1010,1101,0,0
05/03/2017,Wednesday,OO 5905,ORD,695,804,1,0
05/03/2018,Thursday,B6 656,MCO,1214,1376,2,0
05/03/2018,Thursday,B6 116,JFK,454,524,0,0
05/03/2018,Thursday,9E 4003,JFK,575,656,1,0
05/03/2018,Thursday,B6 2516,JFK,990,1079,0,1
05/03/2018,Thursday,9E 4074,JFK,1029,1119,0,0
05/03/2018,Thursday,9E 4081,JFK,1290,1378,2,0
05/03/2018,Thursday,YX 3741,ORD,465,577,0,0
05/03/2018,Thursday,YX 3694,ORD,634,746,1,0
05/03/2018,Thursday,OO 5532,ORD,902,1019,1,1
05/03/2018,Thursday,OO 5271,ORD,1155,1271,1,1
05/03/2019,Friday,B6 656,MCO,-160,1,0,0
05/03/2019,Friday,9E 5306,JFK,581,658,0,0
05/03/2019,Friday,B6 116,JFK,635,714,0,0
05/03/2019,Friday,9E 5157,JFK,1019,1109,1,0
05/03/2019,Friday,B6 2516,JFK,1020,1117,0,1
05/03/2019,Friday,9E 5367,JFK,1325,1416,1,0
05/03/2019,Friday,YX 3534,ORD,500,607,1,0
05/03/2019,Friday,OO 5983,ORD,900,1014,0,1
05/03/2019,Friday,OO 3029,ORD,960,1067,1,0
05/03/2019,Friday,UA 607,ORD,1160,1271,0,1
05/03/2019,Friday,AA 1488,ORD,1195,1302,0,0
05/03/2022,Tuesday,B6 656,MCO,671,836,2,0
05/03/2022,Tuesday,B6 116,JFK,565,643,0,0
05/03/2022,Tuesday,9E 5446,JFK,749,828,0,0
05/03/2022,Tuesday,9E 4730,JFK,900,980,0,0
05/03/2022,Tuesday,9E 4953,JFK,1230,1316,0,0
05/03/2022,Tuesday,OO 5421,ORD,895,1008,0,0
05/03/2022,Tuesday,UA 1185,ORD,1206,1319,0,0
05/03/2022,Tuesday,YX 4783,ORD,1277,1388,1,0
05/03/2023,Wednesday,B6 56,MCO,795,960,0,0
05/03/2023,Wednesday,B6 16,JFK,-75,4,1,0
05/03/2023,Wednesday,9E 5340,JFK,-70,12,2,1
05/03/2023,Wednesday,9E 5350,JFK,595,675,0,2
05/03/2023,Wednesday,B6 116,JFK,810,882,1,0
05/03/2023,Wednesday,9E 5224,JFK,839,920,0,1
05/03/2023,Wednesday,YX 4254,ORD,887,996,2,0
05/03/2023,Wednesday,OO 5617,ORD,895,1010,1,2
05/03/2023,Wednesday,YX 4264,ORD,1071,1181,1,1
05/03/2023,Wednesday,UA 538,ORD,1180,1294,0,1
05/04/2006,Thursday,B6 68,JFK,575,650,0,0
05/04/2006,Thursday,B6 72,JFK,925,995,0,0
05/04/2006,Thursday,B6 22,JFK,1370,1435,1,0
05/04/2006,Thursday,OO 5848,ORD,600,707,0,0
05/04/2006,Thursday,OO 6898,ORD,1135,1244,2,0
05/04/2007,Friday,B6 660,MCO,770,929,0,0
05/04/2007,Friday,B6 22,JFK,-65,6,1,0
05/04/2007,Friday,B6 68,JFK,565,651,2,1
05/04/2007,Friday,B6 1032,JFK,720,800,0,2
05/04/2007,Friday,B6 72,JFK,925,1000,1,0
05/04/2007,Friday,OO 5538,ORD,606,713,2,0
05/04/2007,Friday,OO 5516,ORD,1030,1146,0,2
05/04/2007,Friday,OO 5444,ORD,1330,1434,0,0
05/04/2009,Monday,B6 660,MCO,775,935,0,0
05/04/2009,Monday,B6 656,JFK,479,561,2,0
05/04/2009,Monday,B6 42,JFK,622,694,0,2
05/04/2009,Monday,B6 12,JFK,912,995,1,0
05/04/2009,Monday,B6 22,JFK,1355,1433,1,1
05/04/2009,Monday,OO 6752,ORD,461,566,0,0
05/04/2009,Monday,OO 6557,ORD,1155,1261,1,0
05/04/2010,Tuesday,B6 660,MCO,790,950,2,0
05/04/2010,Tuesday,B6 22,JFK,-80,1,0,0
05/04/2010,Tuesday,B6 42,JFK,599,684,0,0
05/04/2010,Tuesday,B6 656,JFK,734,813,0,0
05/04/2010,Tuesday,B6 12,JFK,1030,1131,1,0
05/04/2011,Wednesday,B6 660,MCO,1040,1199,1,0
05/04/2011,Wednesday,B6 22,JFK,-75,1,1,0
05/04/2011,Wednesday,B6 42,JFK,620,690,0,1
05/04/2011,Wednesday,B6 658,JFK,780,855,0,0
05/04/2011,Wednesday,B6 12,JFK,1019,1114,1,0
05/04/2011,Wednesday,OO 6243,ORD,592,696,2,0
05/04/2012,Friday,B6 664,MCO,751,915,0,0
05/04/2012,Friday,B6 660,MCO,1205,1365,1,0
05/04/2012,Friday,B6 42,JFK,565,639,0,0
05/04/2012,Friday,B6 658,JFK,708,776,1,0
05/04/2012,Friday,B6 24,JFK,1019,1107,0,1
05/04/2012,Friday,B6 22,JFK,1366,1439,0,0
05/04/2013,Saturday,B6 664,MCO,735,898,0,0
05/04/2013,Saturday,B6 42,JFK,570,642,0,0
05/04/2013,Saturday,B6 658,JFK,765,834,1,0
05/04/2013,Saturday,B6 24,JFK,1020,1107,1,1
05/04/2013,Saturday,B6 22,JFK,1365,1437,2,1
05/04/2013,Saturday,OO 6251,ORD,1040,1142,1,0
05/04/2014,Sunday,B6 1056,MCO,740,902,0,0
05/04/2014,Sunday,B6 656,MCO,1139,1300,2,0
05/04/2014,Sunday,B6 116,JFK,560,631,0,0
05/04/2014,Sunday,B6 316,JFK,780,847,2,0
05/04/2014,Sunday,B6 1516,JFK,1050,1137,2,2
05/04/2014,Sunday,B6 1816,JFK,1365,1435,1,2
05/04/2014,Sunday,OO 5213,ORD,1320,1429,0,0
05/04/2015,Monday,B6 656,MCO,1135,1296,0,0
05/04/2015,Monday,B6 116,JFK,562,640,0,0
05/04/2015,Monday,B6 1516,JFK,1020,1115,0,0
05/04/2015,Monday,B6 1816,JFK,1363,1439,1,0
05/04/2016,Wednesday,B6 656,MCO,1195,1358,1,0
05/04/2016,Wednesday,B6 1816,JFK,-65,9,2,0
05/04/2016,Wednesday,B6 116,JFK,550,628,0,2
05/04/2016,Wednesday,B6 2516,JFK,1010,1098,1,0
05/04/2017,Thursday,B6 656,MCO,1260,1422,0,0
05/04/2017,Thursday,B6 1816,JFK,-45,25,1,0
05/04/2017,Thursday,B6 116,JFK,515,601,0,1
05/04/2017,Thursday,B6 2516,JFK,1010,1101,1,0
05/04/2017,Thursday,OO 5905,ORD,695,804,0,0
05/04/2018,Friday,B6 656,MCO,1214,1376,0,0
05/04/2018,Friday,B6 116,JFK,454,524,2,0
05/04/2018,Friday,9E 4003,JFK,575,656,0,2
05/04/2018,Friday,B6 2516,JFK,990,1079,0,0
05/04/2018,Friday,9E 4074,JFK,1029,1119,2,0
05/04/2018,Friday,9E 4081,JFK,1290,1378,0,2
05/04/2018,Friday,YX 3741,ORD,465,577,0,0
05/04/2018,Friday,YX 3694,ORD,634,746,0,0
05/04/2018,Friday,OO 5532,ORD,902,1019,0,0
