DATE,DAY,FLIGHT NUMBER,ORIGIN,DEPARTURE TIME,ARRIVAL TIME,CARRIER DELAY,WEATHER DELAY,AIRPORT YEARLY ON-TIME DEP PERCENTAGE,AIRLINE YEARLY ON-TIME ARR PERCENTAGE,ARRIVAL STATUS
04/27/2011,Wednesday,YV 7286,ORD,1155,1259,0.0,0.0,74.4,83.73,1
04/27/2012,Friday,YV 3770,ORD,871,975,0.0,0.0,76.58,85.0,0
04/27/2013,Saturday,YV 3763,ORD,850,952,0.0,0.0,70.37,77.39,0
04/28/2010,Wednesday,YV 7334,ORD,1325,1433,0.0,0.0,77.53,83.32,0
04/28/2011,Thursday,YV 7286,ORD,1155,1259,0.0,0.0,74.4,83.73,1
04/28/2012,Saturday,YV 3746,ORD,1264,1371,0.0,0.0,76.58,85.0,0
04/28/2012,Saturday,YV 3770,ORD,840,944,0.0,0.0,76.58,85.0,0
04/29/2009,Wednesday,YV 7133,ORD,1332,1438,0.0,0.0,78.21,79.13,0
04/29/2010,Thursday,YV 7334,ORD,1325,1433,0.0,0.0,77.53,83.32,2
04/29/2011,Friday,YV 7286,ORD,1155,1259,0.0,0.0,74.4,83.73,1
04/29/2012,Sunday,YV 3770,ORD,878,982,0.0,0.0,76.58,85.0,0
04/29/2013,Monday,YV 3748,ORD,460,562,0.0,0.0,70.37,77.39,0
04/29/2013,Monday,YV 3763,ORD,900,1002,28.0,0.0,70.37,77.39,1
04/30/2009,Thursday,YV 7133,ORD,1332,1438,0.0,0.0,78.21,79.13,0
04/30/2010,Friday,YV 7334,ORD,1325,1433,0.0,0.0,77.53,83.32,1
04/30/2011,Saturday,YV 7286,ORD,1328,1432,0.0,0.0,74.4,83.73,0
04/30/2012,Monday,YV 3770,ORD,871,975,0.0,0.0,76.58,85.0,1
04/30/2013,Tuesday,YV 3748,ORD,460,562,0.0,0.0,70.37,77.39,2
04/30/2013,Tuesday,YV 3763,ORD,900,1002,0.0,0.0,70.37,77.39,1
05/01/2009,Friday,YV 7133,ORD,1332,1438,0.0,0.0,78.21,79.13,0
05/01/2010,Saturday,YV 7303,ORD,597,700,0.0,0.0,77.53,83.32,0
05/01/2011,Sunday,YV 7286,ORD,1155,1259,0.0,0.0,74.4,83.73,2
05/01/2012,Tuesday,YV 3786,ORD,1213,1320,0.0,0.0,76.58,85.0,2
05/01/2013,Wednesday,YV 3797,ORD,-90,15,0.0,0.0,70.37,77.39,2
05/02/2009,Saturday,YV 7133,ORD,1325,1431,0.0,0.0,78.21,79.13,0
05/02/2011,Monday,YV 7286,ORD,1155,1259,0.0,0.0,74.4,83.73,0
05/02/2013,Thursday,YV 3797,ORD,-90,15,120.0,0.0,70.37,77.39,1
05/03/2009,Sunday,YV 7133,ORD,1325,1431,0.0,0.0,78.21,79.13,0
05/03/2011,Tuesday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,1
05/03/2013,Friday,YV 3797,ORD,-90,15,0.0,0.0,70.37,77.39,1
05/04/2009,Monday,YV 7133,ORD,1332,1438,0.0,0.0,78.21,79.13,1
05/04/2011,Wednesday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,1
05/04/2013,Saturday,YV 3782,ORD,851,953,0.0,0.0,70.37,77.39,1
05/05/2011,Thursday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,1
05/05/2012,Saturday,YV 3786,ORD,1212,1319,0.0,0.0,76.58,85.0,0
05/05/2013,Sunday,YV 3780,ORD,1024,1126,0.0,0.0,70.37,77.39,0
05/05/2013,Sunday,YV 3797,ORD,1332,1437,41.0,0.0,70.37,77.39,1
05/06/2009,Wednesday,YV 7183,ORD,1330,1436,68.0,0.0,78.21,79.13,1
05/06/2011,Friday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,2
05/06/2012,Sunday,YV 3800,ORD,600,705,0.0,0.0,76.58,85.0,0
05/06/2013,Monday,YV 3797,ORD,-90,15,0.0,0.0,70.37,77.39,0
05/07/2009,Thursday,YV 7183,ORD,1330,1436,0.0,0.0,78.21,79.13,0
05/07/2013,Tuesday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,2
05/08/2009,Friday,YV 7183,ORD,1330,1436,0.0,0.0,78.21,79.13,0
05/08/2010,Saturday,YV 7303,ORD,597,700,0.0,0.0,77.53,83.32,0
05/08/2011,Sunday,YV 3732,ORD,1155,1259,0.0,0.0,74.4,83.73,2
05/08/2012,Tuesday,YV 3757,ORD,870,976,0.0,0.0,76.58,85.0,0
05/08/2012,Tuesday,YV 3786,ORD,1213,1320,0.0,0.0,76.58,85.0,0
05/08/2013,Wednesday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,2
05/09/2009,Saturday,YV 7142,ORD,1039,1145,0.0,0.0,78.21,79.13,0
05/09/2011,Monday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,2
05/09/2013,Thursday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,0
05/10/2009,Sunday,YV 7133,ORD,1325,1431,0.0,0.0,78.21,79.13,0
05/10/2011,Tuesday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,1
05/10/2013,Friday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,1
05/11/2009,Monday,YV 7183,ORD,1330,1436,0.0,0.0,78.21,79.13,0
05/11/2011,Wednesday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,1
05/11/2013,Saturday,YV 3782,ORD,851,953,0.0,0.0,70.37,77.39,1
05/12/2011,Thursday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,0
05/12/2012,Saturday,YV 3786,ORD,1212,1319,0.0,0.0,76.58,85.0,0
05/12/2013,Sunday,YV 3780,ORD,1024,1126,35.0,0.0,70.37,77.39,1
05/12/2013,Sunday,YV 3797,ORD,1332,1437,0.0,0.0,70.37,77.39,2
05/13/2009,Wednesday,YV 7183,ORD,-105,1,0.0,0.0,78.21,79.13,2
05/13/2011,Friday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,1
05/13/2012,Sunday,YV 3800,ORD,600,705,0.0,0.0,76.58,85.0,0
05/13/2013,Monday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,0
05/14/2009,Thursday,YV 7183,ORD,-105,1,0.0,0.0,78.21,79.13,0
05/14/2013,Tuesday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,0
05/15/2009,Friday,YV 7183,ORD,-105,1,0.0,0.0,78.21,79.13,1
05/15/2010,Saturday,YV 7303,ORD,597,700,0.0,0.0,77.53,83.32,0
05/15/2011,Sunday,YV 3732,ORD,1155,1259,0.0,0.0,74.4,83.73,1
05/15/2012,Tuesday,YV 3757,ORD,870,976,0.0,0.0,76.58,85.0,0
05/15/2012,Tuesday,YV 3786,ORD,1213,1320,0.0,0.0,76.58,85.0,0
05/15/2013,Wednesday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,0
05/16/2011,Monday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,1
05/16/2013,Thursday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,2
05/17/2009,Sunday,YV 7133,ORD,1325,1431,0.0,0.0,78.21,79.13,0
05/17/2011,Tuesday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,1
05/17/2013,Friday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,2
05/18/2009,Monday,YV 7183,ORD,-105,1,0.0,0.0,78.21,79.13,2
05/18/2011,Wednesday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,1
05/18/2013,Saturday,YV 3782,ORD,851,953,0.0,0.0,70.37,77.39,2
05/19/2011,Thursday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,2
05/19/2012,Saturday,YV 3786,ORD,1212,1319,0.0,0.0,76.58,85.0,0
05/19/2013,Sunday,YV 3780,ORD,1024,1126,0.0,0.0,70.37,77.39,1
05/19/2013,Sunday,YV 3797,ORD,1332,1437,0.0,0.0,70.37,77.39,1
05/20/2009,Wednesday,YV 7183,ORD,-101,5,0.0,0.0,78.21,79.13,2
05/20/2011,Friday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,0
05/20/2012,Sunday,YV 3800,ORD,600,705,24.0,0.0,76.58,85.0,1
05/20/2013,Monday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,1
05/21/2009,Thursday,YV 7183,ORD,-101,5,0.0,0.0,78.21,79.13,0
05/21/2013,Tuesday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,0
05/22/2009,Friday,YV 7183,ORD,-101,5,0.0,0.0,78.21,79.13,0
05/22/2011,Sunday,YV 3732,ORD,1155,1259,0.0,0.0,74.4,83.73,1
05/22/2012,Tuesday,YV 3786,ORD,1213,1320,23.0,0.0,76.58,85.0,1
05/22/2013,Wednesday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,1
05/23/2009,Saturday,YV 7074,ORD,865,974,0.0,0.0,78.21,79.13,0
05/23/2011,Monday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,1
05/23/2013,Thursday,YV 3797,ORD,-85,20,0.0,0.0,70.37,77.39,0
05/24/2009,Sunday,YV 7125,ORD,615,724,0.0,0.0,78.21,79.13,0
05/24/2009,Sunday,YV 7133,ORD,1325,1431,0.0,0.0,78.21,79.13,0
05/24/2009,Sunday,YV 7238,ORD,932,1038,0.0,0.0,78.21,79.13,0
05/24/2011,Tuesday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,2
05/24/2013,Friday,YV 3790,ORD,-90,15,0.0,0.0,70.37,77.39,2
05/25/2009,Monday,YV 7183,ORD,-101,5,0.0,0.0,78.21,79.13,0
05/25/2011,Wednesday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,2
05/25/2013,Saturday,YV 3782,ORD,851,953,89.0,0.0,70.37,77.39,1
05/26/2011,Thursday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,1
05/26/2012,Saturday,YV 3786,ORD,1212,1319,0.0,0.0,76.58,85.0,0
05/26/2013,Sunday,YV 3774,ORD,850,953,0.0,0.0,70.37,77.39,0
05/27/2009,Wednesday,YV 7183,ORD,-101,5,0.0,0.0,78.21,79.13,2
05/27/2011,Friday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,2
05/27/2012,Sunday,YV 3753,ORD,865,971,0.0,0.0,76.58,85.0,0
05/27/2012,Sunday,YV 3800,ORD,600,705,0.0,0.0,76.58,85.0,0
05/27/2013,Monday,YV 3752,ORD,1021,1123,0.0,0.0,70.37,77.39,1
05/27/2013,Monday,YV 3790,ORD,1332,1437,0.0,0.0,70.37,77.39,1
05/28/2009,Thursday,YV 7183,ORD,-101,5,26.0,0.0,78.21,79.13,1
05/28/2011,Saturday,YV 3800,ORD,481,579,0.0,0.0,74.4,83.73,0
05/28/2013,Tuesday,YV 3790,ORD,-90,15,0.0,0.0,70.37,77.39,1
05/29/2009,Friday,YV 7183,ORD,-101,5,0.0,0.0,78.21,79.13,0
05/29/2011,Sunday,YV 3732,ORD,1155,1259,0.0,0.0,74.4,83.73,1
05/29/2012,Tuesday,YV 3751,ORD,593,698,0.0,0.0,76.58,85.0,1
05/29/2012,Tuesday,YV 3786,ORD,1213,1320,0.0,0.0,76.58,85.0,1
05/29/2013,Wednesday,YV 3790,ORD,-90,15,0.0,0.0,70.37,77.39,0
05/30/2010,Sunday,YV 7241,ORD,1151,1254,19.0,0.0,77.53,83.32,1
05/30/2011,Monday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,2
05/30/2013,Thursday,YV 3790,ORD,-90,15,0.0,0.0,70.37,77.39,2
05/31/2009,Sunday,YV 7133,ORD,1325,1431,0.0,0.0,78.21,79.13,0
05/31/2011,Tuesday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,0
05/31/2013,Friday,YV 3790,ORD,-90,15,0.0,0.0,70.37,77.39,1
03/01/2006,Wednesday,B6 22,JFK,1375,1439,0.0,0.0,75.14,73.33,2
03/01/2006,Wednesday,B6 68,JFK,590,655,0.0,0.0,75.14,73.33,2
03/01/2006,Wednesday,B6 72,JFK,920,990,21.0,0.0,75.14,73.33,1
03/01/2007,Thursday,B6 22,JFK,1360,1427,14.0,0.0,68.98,70.1,1
03/01/2007,Thursday,B6 68,JFK,575,646,0.0,0.0,68.98,70.1,1
03/01/2007,Thursday,B6 72,JFK,920,990,0.0,0.0,68.98,70.1,2
03/01/2007,Thursday,B6 660,MCO,905,1075,14.0,0.0,79.26,70.1,1
03/01/2007,Thursday,B6 1042,JFK,420,500,0.0,0.0,68.98,70.1,0
03/01/2009,Sunday,B6 16,JFK,1020,1112,0.0,0.0,78.98,77.45,2
03/01/2009,Sunday,B6 22,JFK,1360,1439,13.0,0.0,78.98,77.45,1
03/01/2009,Sunday,B6 42,JFK,670,745,0.0,0.0,78.98,77.45,2
03/01/2009,Sunday,B6 80,JFK,405,475,0.0,0.0,78.98,77.45,1
03/01/2009,Sunday,B6 664,MCO,1095,1253,0.0,0.0,81.88,77.45,0
03/01/2009,Sunday,B6 668,MCO,776,935,0.0,0.0,81.88,77.45,2
03/01/2010,Monday,B6 22,JFK,-75,5,0.0,0.0,74.74,75.68,0
03/01/2010,Monday,B6 42,JFK,629,707,0.0,0.0,74.74,75.68,2
03/01/2010,Monday,B6 44,JFK,480,564,0.0,0.0,74.74,75.68,0
03/01/2010,Monday,B6 62,JFK,873,961,0.0,0.0,74.74,75.68,0
03/01/2010,Monday,B6 660,MCO,1145,1304,0.0,0.0,81.01,75.68,0
03/01/2010,Monday,B6 668,MCO,705,865,18.0,0.0,81.01,75.68,1
03/01/2011,Tuesday,B6 22,JFK,1365,1433,0.0,0.0,77.51,73.34,0
03/01/2011,Tuesday,B6 42,JFK,630,697,0.0,0.0,77.51,73.34,1
03/01/2011,Tuesday,B6 62,JFK,1020,1104,0.0,0.0,77.51,73.34,2
03/01/2011,Tuesday,B6 660,MCO,1145,1303,0.0,0.0,81.61,73.34,2
03/01/2011,Tuesday,B6 664,MCO,650,809,0.0,0.0,81.61,73.34,1
03/01/2012,Thursday,B6 12,JFK,890,977,0.0,0.0,81.38,79.13,0
03/01/2012,Thursday,B6 22,JFK,1370,1438,0.0,0.0,81.38,79.13,0
03/01/2012,Thursday,B6 44,JFK,457,534,0.0,0.0,81.38,79.13,0
03/01/2012,Thursday,B6 658,MCO,1039,1200,7.0,0.0,83.81,79.13,1
03/01/2012,Thursday,B6 664,MCO,480,639,0.0,0.0,83.81,79.13,2
03/01/2013,Friday,B6 12,JFK,955,1045,8.0,0.0,77.31,74.44,1
03/01/2013,Friday,B6 22,JFK,1371,1437,0.0,0.0,77.31,74.44,2
03/01/2013,Friday,B6 44,JFK,450,523,0.0,0.0,77.31,74.44,2
03/01/2013,Friday,B6 658,MCO,1070,1230,0.0,0.0,79.46,74.44,0
03/01/2013,Friday,B6 664,MCO,947,1110,0.0,0.0,79.46,74.44,1
03/01/2014,Saturday,B6 116,JFK,558,629,0.0,0.0,78.64,75.43,1
03/01/2014,Saturday,B6 316,JFK,739,811,0.0,0.0,78.64,75.43,2
03/01/2014,Saturday,B6 656,MCO,712,875,3.0,0.0,76.25,75.43,1
03/01/2014,Saturday,B6 1816,JFK,1355,1421,2.0,0.0,78.64,75.43,1
03/01/2015,Sunday,B6 116,JFK,577,657,0.0,0.0,77.99,75.97,0
03/01/2015,Sunday,B6 316,JFK,790,871,0.0,0.0,77.99,75.97,1
03/01/2015,Sunday,B6 656,MCO,883,1046,8.0,0.0,79.02,75.97,1
03/01/2015,Sunday,B6 1816,JFK,1349,1419,0.0,11.0,77.99,75.97,1
03/01/2016,Tuesday,B6 116,JFK,555,629,0.0,0.0,77.7,75.01,1
03/01/2016,Tuesday,B6 316,JFK,1020,1095,67.0,0.0,77.7,75.01,1
03/01/2016,Tuesday,B6 656,MCO,1160,1323,0.0,0.0,80.37,75.01,0
03/01/2016,Tuesday,B6 1816,JFK,1370,1439,0.0,0.0,77.7,75.01,0
03/01/2017,Wednesday,B6 116,JFK,779,854,0.0,0.0,75.64,71.35,2
03/01/2017,Wednesday,B6 316,JFK,585,666,0.0,0.0,75.64,71.35,2
03/01/2017,Wednesday,B6 656,MCO,900,1063,0.0,0.0,77.92,71.35,2
03/01/2017,Wednesday,B6 1816,JFK,-61,8,0.0,0.0,75.64,71.35,2
03/01/2018,Thursday,B6 116,JFK,438,509,22.0,0.0,78.77,70.96,1
03/01/2018,Thursday,B6 656,MCO,1163,1326,0.0,0.0,77.44,70.96,2
03/01/2018,Thursday,B6 1816,JFK,-70,2,0.0,0.0,78.77,70.96,2
03/01/2018,Thursday,B6 2516,JFK,1000,1078,9.0,0.0,78.77,70.96,1
03/01/2019,Friday,B6 116,JFK,458,534,0.0,0.0,79.79,73.5,2
03/01/2019,Friday,B6 656,MCO,1260,1424,11.0,0.0,77.01,73.5,1
03/01/2019,Friday,B6 2516,JFK,1036,1114,0.0,0.0,79.79,73.5,0
03/01/2022,Tuesday,B6 116,JFK,564,641,0.0,0.0,71.63,64.63,0
03/01/2022,Tuesday,B6 656,MCO,675,840,0.0,0.0,68.33,64.63,1
03/01/2023,Wednesday,B6 16,JFK,1295,1367,0.0,0.0,75.19,67.08,0
03/01/2023,Wednesday,B6 56,MCO,847,1011,104.0,0.0,70.77,67.08,1
03/01/2023,Wednesday,B6 116,JFK,810,883,2.0,0.0,75.19,67.08,1
03/02/2006,Thursday,B6 22,JFK,1375,1439,10.0,0.0,75.14,73.33,1
03/02/2006,Thursday,B6 68,JFK,590,655,0.0,0.0,75.14,73.33,1
03/02/2006,Thursday,B6 72,JFK,920,990,0.0,0.0,75.14,73.33,1
03/02/2007,Friday,B6 22,JFK,1360,1427,11.0,0.0,68.98,70.1,1
03/02/2007,Friday,B6 68,JFK,575,646,14.0,0.0,68.98,70.1,1
03/02/2007,Friday,B6 72,JFK,920,990,19.0,0.0,68.98,70.1,1
03/02/2007,Friday,B6 660,MCO,905,1075,11.0,0.0,79.26,70.1,1
03/02/2007,Friday,B6 1042,JFK,420,500,0.0,0.0,68.98,70.1,2
03/02/2009,Monday,B6 16,JFK,1020,1112,0.0,0.0,78.98,77.45,2
03/02/2009,Monday,B6 22,JFK,1360,1439,60.0,0.0,78.98,77.45,1
03/02/2009,Monday,B6 42,JFK,670,745,0.0,11.0,78.98,77.45,1
03/02/2009,Monday,B6 80,JFK,405,475,0.0,0.0,78.98,77.45,2
03/02/2009,Monday,B6 664,MCO,1095,1253,58.0,0.0,81.88,77.45,1
03/02/2009,Monday,B6 668,MCO,776,935,0.0,0.0,81.88,77.45,0
03/02/2010,Tuesday,B6 22,JFK,-75,5,0.0,0.0,74.74,75.68,0
03/02/2010,Tuesday,B6 42,JFK,629,707,0.0,0.0,74.74,75.68,0
03/02/2010,Tuesday,B6 44,JFK,480,564,0.0,0.0,74.74,75.68,2
03/02/2010,Tuesday,B6 62,JFK,873,961,0.0,0.0,74.74,75.68,0
03/02/2010,Tuesday,B6 660,MCO,1145,1304,0.0,0.0,81.01,75.68,0
03/02/2010,Tuesday,B6 668,MCO,705,865,0.0,0.0,81.01,75.68,1
03/02/2011,Wednesday,B6 22,JFK,1365,1435,0.0,0.0,77.51,73.34,0
03/02/2011,Wednesday,B6 42,JFK,630,696,0.0,0.0,77.51,73.34,2
03/02/2011,Wednesday,B6 62,JFK,1020,1107,0.0,0.0,77.51,73.34,0
03/02/2011,Wednesday,B6 660,MCO,1140,1296,0.0,0.0,81.61,73.34,2
03/02/2011,Wednesday,B6 664,MCO,650,809,0.0,0.0,81.61,73.34,2
03/02/2012,Friday,B6 12,JFK,890,977,0.0,0.0,81.38,79.13,1
03/02/2012,Friday,B6 22,JFK,1370,1438,0.0,0.0,81.38,79.13,0
03/02/2012,Friday,B6 44,JFK,457,534,0.0,0.0,81.38,79.13,0
03/02/2012,Friday,B6 658,MCO,1039,1200,0.0,0.0,83.81,79.13,1
03/02/2012,Friday,B6 664,MCO,480,639,0.0,0.0,83.81,79.13,0
03/02/2013,Saturday,B6 12,JFK,958,1048,5.0,0.0,77.31,74.44,1
03/02/2013,Saturday,B6 22,JFK,1371,1437,23.0,0.0,77.31,74.44,1
03/02/2013,Saturday,B6 44,JFK,450,523,0.0,0.0,77.31,74.44,0
03/02/2013,Saturday,B6 658,MCO,1045,1206,0.0,0.0,79.46,74.44,0
03/02/2013,Saturday,B6 664,MCO,947,1110,0.0,0.0,79.46,74.44,2
03/02/2014,Sunday,B6 116,JFK,558,629,0.0,0.0,78.64,75.43,0
03/02/2014,Sunday,B6 316,JFK,739,811,0.0,0.0,78.64,75.43,2
03/02/2014,Sunday,B6 656,MCO,712,875,93.0,0.0,76.25,75.43,1
03/02/2014,Sunday,B6 1816,JFK,1355,1421,0.0,0.0,78.64,75.43,0
03/02/2015,Monday,B6 116,JFK,577,657,6.0,0.0,77.99,75.97,1
03/02/2015,Monday,B6 316,JFK,790,871,0.0,0.0,77.99,75.97,0
03/02/2015,Monday,B6 656,MCO,883,1046,0.0,0.0,79.02,75.97,1
03/02/2015,Monday,B6 1816,JFK,1349,1419,37.0,0.0,77.99,75.97,1
03/02/2016,Wednesday,B6 116,JFK,555,629,0.0,0.0,77.7,75.01,1
03/02/2016,Wednesday,B6 316,JFK,1020,1095,0.0,0.0,77.7,75.01,0
03/02/2016,Wednesday,B6 656,MCO,1160,1323,0.0,0.0,80.37,75.01,1
03/02/2016,Wednesday,B6 1816,JFK,1370,1439,0.0,0.0,77.7,75.01,2
03/02/2017,Thursday,B6 116,JFK,779,854,11.0,0.0,75.64,71.35,1
03/02/2017,Thursday,B6 316,JFK,585,666,0.0,0.0,75.64,71.35,2
03/02/2017,Thursday,B6 656,MCO,900,1063,0.0,0.0,77.92,71.35,2
03/02/2017,Thursday,B6 1816,JFK,-61,8,73.0,0.0,75.64,71.35,1
03/02/2018,Friday,B6 116,JFK,438,509,5.0,0.0,78.77,70.96,1
03/02/2018,Friday,B6 656,MCO,1163,1326,58.0,0.0,77.44,70.96,1
03/02/2018,Friday,B6 1816,JFK,-70,2,0.0,0.0,78.77,70.96,2
03/02/2018,Friday,B6 2516,JFK,1000,1078,0.0,0.0,78.77,70.96,2
03/02/2019,Saturday,B6 116,JFK,458,534,0.0,0.0,79.79,73.5,1
03/02/2019,Saturday,B6 656,MCO,1260,1424,0.0,0.0,77.01,73.5,1
03/02/2019,Saturday,B6 2516,JFK,1036,1114,32.0,0.0,79.79,73.5,1
03/02/2022,Wednesday,B6 116,JFK,564,641,0.0,0.0,71.63,64.63,2
03/02/2022,Wednesday,B6 656,MCO,675,840,0.0,0.0,68.33,64.63,2
03/02/2023,Thursday,B6 16,JFK,1295,1367,42.0,0.0,75.19,67.08,1
03/02/2023,Thursday,B6 56,MCO,847,1011,0.0,0.0,70.77,67.08,2
03/02/2023,Thursday,B6 116,JFK,810,883,48.0,0.0,75.19,67.08,1
03/03/2006,Friday,B6 22,JFK,1375,1439,0.0,0.0,75.14,73.33,1
03/03/2006,Friday,B6 68,JFK,590,655,0.0,0.0,75.14,73.33,1
03/03/2006,Friday,B6 72,JFK,920,990,0.0,0.0,75.14,73.33,2
03/03/2007,Saturday,B6 22,JFK,1360,1427,23.0,0.0,68.98,70.1,1
03/03/2007,Saturday,B6 68,JFK,575,646,0.0,0.0,68.98,70.1,1
03/03/2007,Saturday,B6 72,JFK,920,990,17.0,0.0,68.98,70.1,1
03/03/2007,Saturday,B6 660,MCO,905,1075,59.0,0.0,79.26,70.1,1
03/03/2007,Saturday,B6 1042,JFK,420,500,38.0,0.0,68.98,70.1,1
03/03/2009,Tuesday,B6 16,JFK,1020,1112,0.0,0.0,78.98,77.45,0
03/03/2009,Tuesday,B6 22,JFK,1360,1439,0.0,0.0,78.98,77.45,2
03/03/2009,Tuesday,B6 42,JFK,670,745,35.0,0.0,78.98,77.45,1
03/03/2009,Tuesday,B6 80,JFK,405,475,175.0,0.0,78.98,77.45,1
03/03/2009,Tuesday,B6 664,MCO,1095,1253,0.0,0.0,81.88,77.45,1
03/03/2009,Tuesday,B6 668,MCO,776,935,104.0,0.0,81.88,77.45,1
03/03/2010,Wednesday,B6 22,JFK,-75,5,0.0,0.0,74.74,75.68,0
03/03/2010,Wednesday,B6 42,JFK,629,707,0.0,0.0,74.74,75.68,2
03/03/2010,Wednesday,B6 44,JFK,480,564,0.0,0.0,74.74,75.68,0
03/03/2010,Wednesday,B6 62,JFK,873,961,0.0,0.0,74.74,75.68,0
03/03/2010,Wednesday,B6 660,MCO,1145,1304,6.0,0.0,81.01,75.68,1
03/03/2010,Wednesday,B6 668,MCO,705,865,0.0,0.0,81.01,75.68,0
03/03/2011,Thursday,B6 22,JFK,1365,1435,0.0,0.0,77.51,73.34,1
03/03/2011,Thursday,B6 42,JFK,630,696,31.0,0.0,77.51,73.34,1
03/03/2011,Thursday,B6 62,JFK,1020,1107,6.0,0.0,77.51,73.34,1
03/03/2011,Thursday,B6 660,MCO,1140,1296,0.0,0.0,81.61,73.34,1
03/03/2011,Thursday,B6 664,MCO,650,809,0.0,0.0,81.61,73.34,2
03/03/2012,Saturday,B6 12,JFK,890,977,0.0,0.0,81.38,79.13,0
03/03/2012,Saturday,B6 22,JFK,1370,1438,0.0,0.0,81.38,79.13,0
03/03/2012,Saturday,B6 44,JFK,457,534,0.0,0.0,81.38,79.13,2
03/03/2012,Saturday,B6 658,MCO,1039,1200,0.0,0.0,83.81,79.13,0
03/03/2012,Saturday,B6 664,MCO,480,639,0.0,0.0,83.81,79.13,0
03/03/2013,Sunday,B6 12,JFK,958,1048,0.0,0.0,77.31,74.44,0
03/03/2013,Sunday,B6 22,JFK,1371,1437,0.0,0.0,77.31,74.44,2
03/03/2013,Sunday,B6 44,JFK,450,523,0.0,0.0,77.31,74.44,2
03/03/2013,Sunday,B6 658,MCO,1045,1206,0.0,0.0,79.46,74.44,2
03/03/2013,Sunday,B6 664,MCO,947,1110,0.0,0.0,79.46,74.44,0
03/03/2014,Monday,B6 116,JFK,558,629,0.0,0.0,78.64,75.43,2
03/03/2014,Monday,B6 316,JFK,739,811,0.0,0.0,78.64,75.43,2
03/03/2014,Monday,B6 656,MCO,712,875,5.0,0.0,76.25,75.43,1
03/03/2014,Monday,B6 1816,JFK,1355,1421,0.0,0.0,78.64,75.43,2
03/03/2015,Tuesday,B6 116,JFK,577,657,0.0,0.0,77.99,75.97,0
03/03/2015,Tuesday,B6 316,JFK,790,871,0.0,0.0,77.99,75.97,0
03/03/2015,Tuesday,B6 656,MCO,883,1046,19.0,0.0,79.02,75.97,1
03/03/2015,Tuesday,B6 1816,JFK,1349,1419,6.0,0.0,77.99,75.97,1
03/03/2016,Thursday,B6 116,JFK,555,629,0.0,0.0,77.7,75.01,1
03/03/2016,Thursday,B6 316,JFK,1020,1095,0.0,0.0,77.7,75.01,0
03/03/2016,Thursday,B6 656,MCO,1160,1323,0.0,0.0,80.37,75.01,0
03/03/2016,Thursday,B6 1816,JFK,1370,1439,0.0,0.0,77.7,75.01,0
03/03/2017,Friday,B6 116,JFK,779,854,0.0,0.0,75.64,71.35,0
03/03/2017,Friday,B6 316,JFK,585,666,0.0,0.0,75.64,71.35,1
03/03/2017,Friday,B6 656,MCO,900,1063,0.0,0.0,77.92,71.35,1
03/03/2017,Friday,B6 1816,JFK,-61,8,8.0,0.0,75.64,71.35,1
03/03/2018,Saturday,B6 116,JFK,438,509,88.0,0.0,78.77,70.96,1
03/03/2018,Saturday,B6 656,MCO,1163,1326,14.0,0.0,77.44,70.96,1
03/03/2018,Saturday,B6 2516,JFK,1000,1078,53.0,0.0,78.77,70.96,1
03/03/2019,Sunday,B6 116,JFK,458,534,0.0,0.0,79.79,73.5,1
